;island;Richness;Even
mid43;mid;0.056845874;0.240080569
mid44;mid;0.05240795;0.239795614
mid45;mid;0.051301003;0.237426754
mid46;mid;0.053978193;0.224749271
mid47;mid;0.065558447;0.243674535
mid48;mid;0.066796541;0.236276752
mid49;mid;0.074026593;0.229452679
mid5;mid;0.055327917;0.226988781
mid50;mid;0.067858799;0.226821357
mid51;mid;0.055733161;0.232316653
mid52;mid;0.04924079;0.243144896
mid53;mid;0.059596405;0.241946705
mid54;mid;0.058844315;0.247420471
mid55;mid;0.056163455;0.22882376
mid56;mid;0.045534148;0.241505718
mid57;mid;0.053033836;0.227635122
mid58;mid;0.061784949;0.234660754
mid59;mid;0.062165594;0.248607626
mid6;mid;0.053402701;0.238997287
mid60;mid;0.065620249;0.241106775
mid61;mid;0.045041018;0.233469116
mid62;mid;0.061952251;0.256843597
mid63;mid;0.059358981;0.253960763
mid64;mid;0.057458112;0.247469601
mid65;mid;0.047441625;0.24861477
mid66;mid;0.068925567;0.23526748
mid67;mid;0.061851008;0.231326543
mid68;mid;0.057831533;0.232473523
mid69;mid;0.060324622;0.250846306
mid7;mid;0.059020094;0.230506432
mid70;mid;0.059690554;0.230783644
mid71;mid;0.064850617;0.238367255
mid72;mid;0.052219615;0.224994481
mid73;mid;0.064224349;0.250328504
mid74;mid;0.056313921;0.218835993
mid75;mid;0.057453244;0.242752069
mid76;mid;0.044462802;0.252248407
mid77;mid;0.06002308;0.237337432
mid78;mid;0.055612206;0.234947086
mid79;mid;0.051655741;0.253682122
mid8;mid;0.063927871;0.250789566
mid80;mid;0.052080328;0.242591126
mid81;mid;0.060596595;0.226488372
mid82;mid;0.065066072;0.24150011
mid83;mid;0.05184013;0.236812403
mid84;mid;0.054194096;0.235106954
mid85;mid;0.05723809;0.250067941
mid86;mid;0.062235414;0.242139469
mid87;mid;0.051617156;0.251231455
mid88;mid;0.049301194;0.250126821
mid89;mid;0.061238736;0.235892762
mid9;mid;0.056779058;0.249452265
mid90;mid;0.060215511;0.242448071
mid91;mid;0.052294195;0.222470217
mid92;mid;0.051451102;0.230624393
mid93;mid;0.049505003;0.218756823
mid94;mid;0.050379742;0.253175187
mid95;mid;0.05069941;0.258087578
mid96;mid;0.053595907;0.22495851
mid97;mid;0.045378621;0.226542534
mid98;mid;0.060340215;0.242291408
mid99;mid;0.045184391;0.230296396
swash1;deep;0.057565498;0.227622049
swash10;deep;0.05388613;0.274789253
swash100;deep;0.068521622;0.275879878
swash11;deep;0.068785651;0.27096735
swash12;deep;0.059170916;0.251144132
swash13;deep;0.065473633;0.248168431
swash14;deep;0.070793888;0.224771866
swash15;deep;0.071141703;0.220087973
swash16;deep;0.068285281;0.239140889
swash17;deep;0.084508211;0.238632666
swash18;deep;0.055401934;0.231822383
swash19;deep;0.064142561;0.260106635
swash2;deep;0.076723408;0.243653478
swash20;deep;0.079561971;0.248998319
swash21;deep;0.051267535;0.214701882
swash22;deep;0.057440405;0.213455763
swash23;deep;0.052420023;0.246323539
swash24;deep;0.087392872;0.250616169
swash25;deep;0.053135919;0.224055585
swash26;deep;0.090991085;0.273443214
swash27;deep;0.072920876;0.273124922
swash28;deep;0.083570946;0.256839718
swash29;deep;0.052711808;0.256122938
swash3;deep;0.078076894;0.245670635
swash30;deep;0.075213654;0.241141853
swash31;deep;0.07664952;0.228252583
swash32;deep;0.062257139;0.246918808
swash33;deep;0.061471853;0.275222648
swash34;deep;0.066185155;0.253673143
swash35;deep;0.064453969;0.237045976
swash36;deep;0.038892427;0.241398816
swash37;deep;0.051810336;0.250888444
swash38;deep;0.057731322;0.241365974
swash39;deep;0.061016977;0.250049453
swash4;deep;0.057621385;0.253928556
swash40;deep;0.062764237;0.241915094
swash41;deep;0.057438867;0.242426218
swash42;deep;0.041964892;0.237691856
swash43;deep;0.060096877;0.255954679
swash44;deep;0.080185745;0.247468413
swash45;deep;0.051125835;0.238540018
swash46;deep;0.059348155;0.225175152
swash47;deep;0.056857221;0.246137524
swash48;deep;0.075100762;0.227053482
swash49;deep;0.07438293;0.253925839
swash5;deep;0.049982172;0.263002941
swash50;deep;0.060007959;0.246084825
swash51;deep;0.073029835;0.258585491
swash52;deep;0.060399809;0.227569582
swash53;deep;0.064267225;0.239961169
swash54;deep;0.082811453;0.252539033
swash55;deep;0.043398874;0.269594513
swash56;deep;0.063232793;0.235806242
swash57;deep;0.058254343;0.213323411
swash58;deep;0.068809139;0.252447752
swash59;deep;0.041371078;0.263401085
swash6;deep;0.069032489;0.244315455
swash60;deep;0.068636876;0.289978633
swash61;deep;0.080501567;0.25102708
swash62;deep;0.087121575;0.279570123
swash63;deep;0.052535524;0.225951603
swash64;deep;0.059067509;0.256260082
swash65;deep;0.069752389;0.279363532
swash66;deep;0.053154911;0.234833613
swash67;deep;0.092753982;0.259151449
swash68;deep;0.077437474;0.252426914
swash69;deep;0.096236553;0.274907643
swash7;deep;0.058431798;0.258311176
swash70;deep;0.074732505;0.233096991
swash71;deep;0.069849169;0.24280079
swash72;deep;0.056189782;0.267473452
swash73;deep;0.043120218;0.241190721
swash74;deep;0.076937328;0.236585639
swash75;deep;0.052672933;0.25001531
swash76;deep;0.057322008;0.245950308
swash77;deep;0.078402392;0.27042015
swash78;deep;0.066594795;0.249089251
swash79;deep;0.076829141;0.250384446
swash8;deep;0.031653996;0.227718259
swash80;deep;0.070488226;0.247623872
swash81;deep;0.055282932;0.251369829
swash82;deep;0.071843803;0.241590778
swash83;deep;0.054361917;0.228280683
swash84;deep;0.080075249;0.281167042
swash85;deep;0.068932111;0.25383168
swash86;deep;0.069829437;0.24704218
swash87;deep;0.065904428;0.292649035
swash88;deep;0.071115632;0.238143568
swash89;deep;0.078315641;0.252234481
swash9;deep;0.087201257;0.263713551
swash90;deep;0.041835329;0.259625616
swash91;deep;0.06558135;0.261777233
swash92;deep;0.072413511;0.227469778
swash93;deep;0.049607883;0.272143332
swash94;deep;0.078592295;0.276779161
swash95;deep;0.067147438;0.259270583
swash96;deep;0.053752366;0.209607768
swash97;deep;0.082798964;0.264341564
swash98;deep;0.078287283;0.23385704
swash99;deep;0.067460109;0.257367106
deep1;swash;0.065961938;0.24560825
deep10;swash;0.059740606;0.231269743
deep100;swash;0.060033408;0.238603843
deep11;swash;0.052460859;0.22311928
deep12;swash;0.064839529;0.243842839
deep13;swash;0.062267557;0.239224839
deep14;swash;0.064223005;0.246255405
deep15;swash;0.055122408;0.233971347
deep16;swash;0.047412876;0.235896487
deep17;swash;0.058232135;0.200566032
deep18;swash;0.061935773;0.238339084
deep19;swash;0.056790487;0.225653735
deep2;swash;0.050597978;0.227265425
deep20;swash;0.06356858;0.241480784
deep21;swash;0.045061791;0.245620431
deep22;swash;0.06434262;0.238493907
deep23;swash;0.058834125;0.238513099
deep24;swash;0.065336444;0.233834685
deep25;swash;0.047067931;0.217622807
deep26;swash;0.056752645;0.244668078
deep27;swash;0.06496003;0.239318507
deep28;swash;0.062959429;0.246783985
deep29;swash;0.058583549;0.232694881
deep3;swash;0.063850229;0.231717099
deep30;swash;0.060367298;0.220854194
deep31;swash;0.051620949;0.224373557
deep32;swash;0.059758833;0.222735401
deep33;swash;0.067293413;0.23877891
deep34;swash;0.04784071;0.22362267
deep35;swash;0.052351684;0.247557897
deep36;swash;0.053400377;0.238002502
deep37;swash;0.055994167;0.233962238
deep38;swash;0.054492371;0.229760492
deep39;swash;0.042558379;0.241613967
deep4;swash;0.05524502;0.251612525
deep40;swash;0.056953819;0.220509595
deep41;swash;0.054069788;0.230842932
deep42;swash;0.054656354;0.240385377
deep43;swash;0.044180039;0.242091641
deep44;swash;0.041334255;0.228579687
deep45;swash;0.05228089;0.228141821
deep46;swash;0.052334968;0.237419601
deep47;swash;0.052381408;0.25151094
deep48;swash;0.065212701;0.225956396
deep49;swash;0.046093659;0.246544502
deep5;swash;0.050641123;0.248448337
deep50;swash;0.071452767;0.245572372
deep51;swash;0.0510561;0.228992819
deep52;swash;0.053341048;0.224013056
deep53;swash;0.056840444;0.254206588
deep54;swash;0.05017615;0.231385763
deep55;swash;0.048245722;0.21754777
deep56;swash;0.059907808;0.248026917
deep57;swash;0.063513368;0.251211938
deep58;swash;0.056323192;0.242335546
deep59;swash;0.051583684;0.233643592
deep6;swash;0.059001715;0.243186872
deep60;swash;0.055279561;0.235318393
deep61;swash;0.059108459;0.235683932
deep62;swash;0.054456592;0.249454956
deep63;swash;0.063386021;0.23321427
deep64;swash;0.061098057;0.228936959
deep65;swash;0.04840723;0.23167622
deep66;swash;0.059322944;0.228162185
deep67;swash;0.065790594;0.250481751
deep68;swash;0.059349954;0.236426239
deep69;swash;0.060277774;0.234007193
deep7;swash;0.06507319;0.235251926
deep70;swash;0.050434181;0.23999068
deep71;swash;0.061064675;0.236267475
deep72;swash;0.058405486;0.227314827
deep73;swash;0.067277756;0.233941322
deep74;swash;0.059051445;0.242836532
deep75;swash;0.058669016;0.242235377
deep76;swash;0.048924687;0.232456609
deep77;swash;0.053273049;0.223593723
deep78;swash;0.055748648;0.225791981
deep79;swash;0.056448018;0.237644101
deep8;swash;0.056189709;0.234375615
deep80;swash;0.049814621;0.235855332
deep81;swash;0.063401124;0.246696642
deep82;swash;0.0655622;0.230999583
deep83;swash;0.062172157;0.241486082
deep84;swash;0.054715241;0.23212024
deep85;swash;0.062857978;0.245873335
deep86;swash;0.049781877;0.230424826
deep87;swash;0.05964432;0.245063235
deep88;swash;0.064757873;0.24706143
deep89;swash;0.054409385;0.236830624
deep9;swash;0.058839029;0.253897489
deep90;swash;0.051900481;0.228495158
deep91;swash;0.068559335;0.244314468
deep92;swash;0.053474704;0.23224772
deep93;swash;0.055315417;0.225946032
deep94;swash;0.054046757;0.233530789
deep95;swash;0.055197761;0.246056795
deep96;swash;0.05590176;0.223849254
deep97;swash;0.064524129;0.234229272
deep98;swash;0.049302839;0.219372648
deep99;swash;0.052814092;0.227887714
mid1;mid;0.05844574;0.247910803
mid10;mid;0.065430334;0.232294413
mid100;mid;0.048392871;0.222748694
mid11;mid;0.060543807;0.250182203
mid12;mid;0.060132549;0.238491097
mid13;mid;0.067252875;0.244892818
mid14;mid;0.06147673;0.230460443
mid15;mid;0.06562164;0.252759921
mid16;mid;0.063518738;0.229613242
mid17;mid;0.058499448;0.226495473
mid18;mid;0.065013536;0.241707679
mid19;mid;0.060616756;0.251606562
mid2;mid;0.060789702;0.239844426
mid20;mid;0.06734416;0.231566345
mid21;mid;0.066620701;0.243442167
mid22;mid;0.059820092;0.252417574
mid23;mid;0.058966576;0.224324629
mid24;mid;0.065602067;0.258890018
mid25;mid;0.067256309;0.217447809
mid26;mid;0.060574884;0.241938416
mid27;mid;0.052051216;0.244095488
mid28;mid;0.063100045;0.24579235
mid29;mid;0.054459335;0.245849808
mid3;mid;0.051954231;0.231927459
mid30;mid;0.048675822;0.225907772
mid31;mid;0.06895367;0.245917712
mid32;mid;0.0595344;0.250362082
mid33;mid;0.061115831;0.23790549
mid34;mid;0.056514537;0.22997602
mid35;mid;0.071203601;0.244261037
mid36;mid;0.07235655;0.247436007
mid37;mid;0.055910555;0.223140363
mid38;mid;0.0640991;0.236510047
mid39;mid;0.059556839;0.228482624
mid4;mid;0.059781689;0.239464191
mid40;mid;0.059372252;0.254335112
mid41;mid;0.057376423;0.244094235
mid42;mid;0.05874947;0.229927032
mid43;mid;0.058338262;0.226860154
mid44;mid;0.060485117;0.244997456
mid45;mid;0.061526943;0.226032991
mid46;mid;0.0684476;0.244755138
mid47;mid;0.065210397;0.239129427
mid48;mid;0.057076717;0.224763496
mid49;mid;0.057586601;0.235630717
mid5;mid;0.059904687;0.235801646
mid50;mid;0.055823287;0.22401567
mid51;mid;0.061614907;0.231902618
mid52;mid;0.063874184;0.244123693
mid53;mid;0.05405986;0.232829303
mid54;mid;0.057941003;0.250055463
mid55;mid;0.065578864;0.251073445
mid56;mid;0.069965377;0.252756373
mid57;mid;0.068797578;0.23619205
mid58;mid;0.057426192;0.246394615
mid59;mid;0.057469624;0.25198188
mid6;mid;0.076662132;0.235657714
mid60;mid;0.065873784;0.2533887
mid61;mid;0.072072696;0.247694003
mid62;mid;0.059229984;0.227981387
mid63;mid;0.061930821;0.247133539
mid64;mid;0.064967002;0.229834958
mid65;mid;0.059422293;0.234983119
mid66;mid;0.050320387;0.246483693
mid67;mid;0.054222366;0.228605165
mid68;mid;0.051846051;0.22537795
mid69;mid;0.055521954;0.238498232
mid7;mid;0.049827194;0.243552569
mid70;mid;0.062369465;0.247813785
mid71;mid;0.053933548;0.252948552
mid72;mid;0.052134022;0.24656956
mid73;mid;0.05733682;0.239508029
mid74;mid;0.053944187;0.229571352
mid75;mid;0.055916042;0.228913619
mid76;mid;0.057164326;0.238654546
mid77;mid;0.060271078;0.224367143
mid78;mid;0.060492808;0.240938746
mid79;mid;0.060253738;0.22736795
mid8;mid;0.054542989;0.215006005
mid80;mid;0.06576801;0.235841493
mid81;mid;0.049418963;0.228356072
mid82;mid;0.055098225;0.239497037
mid83;mid;0.071241902;0.23733575
mid84;mid;0.051086882;0.229246216
mid85;mid;0.072207708;0.246640571
mid86;mid;0.061528608;0.242100761
mid87;mid;0.068330676;0.261429047
mid88;mid;0.046542417;0.226851059
mid89;mid;0.057861814;0.229278434
mid9;mid;0.065349281;0.248572958
mid90;mid;0.067177973;0.250790371
mid91;mid;0.071057078;0.241451274
mid92;mid;0.053996503;0.223535896
mid93;mid;0.049271104;0.231667965
mid94;mid;0.069726557;0.246515624
mid95;mid;0.06228736;0.230452268
mid96;mid;0.052634347;0.232769108
mid97;mid;0.062724326;0.249972546
mid98;mid;0.048448391;0.229569101
mid99;mid;0.057353019;0.226252411
swash1;deep;0.047731624;0.27640019
swash10;deep;0.071562031;0.251116919
swash100;deep;0.06134472;0.239847909
swash11;deep;0.083167726;0.241399742
swash12;deep;0.059815143;0.23543146
swash13;deep;0.060911115;0.264474303
swash14;deep;0.084120043;0.264268851
swash15;deep;0.051380495;0.231378371
swash16;deep;0.07941571;0.247768286
swash17;deep;0.047774038;0.2473969
swash18;deep;0.0874297;0.255904182
swash19;deep;0.07864812;0.258209336
swash2;deep;0.049356138;0.270238068
swash20;deep;0.066503857;0.230349787
swash21;deep;0.059364949;0.221494815
swash22;deep;0.066218768;0.259106478
swash23;deep;0.048116995;0.250872282
swash24;deep;0.077663348;0.233938288
swash25;deep;0.068532576;0.238823917
swash26;deep;0.061519308;0.241783691
swash27;deep;0.064371551;0.228076684
swash28;deep;0.057966072;0.262946252
swash29;deep;0.060021597;0.267478122
swash3;deep;0.055119932;0.23064529
swash30;deep;0.074165016;0.2547484
swash31;deep;0.058618799;0.271484857
swash32;deep;0.038546993;0.273615653
swash33;deep;0.08962841;0.264126161
swash34;deep;0.064426325;0.251244274
swash35;deep;0.068156575;0.251851334
swash36;deep;0.067192575;0.262556943
swash37;deep;0.057516162;0.261289983
swash38;deep;0.037232943;0.235008098
swash39;deep;0.069500294;0.255854331
swash4;deep;0.069062933;0.233154087
swash40;deep;0.07097096;0.252983128
swash41;deep;0.046842968;0.256713435
swash42;deep;0.060587186;0.253862279
swash43;deep;0.074611378;0.235272164
swash44;deep;0.076548026;0.25799302
swash45;deep;0.056875262;0.256973762
swash46;deep;0.08821211;0.275895536
swash47;deep;0.056575538;0.225316063
swash48;deep;0.093335515;0.254217371
swash49;deep;0.067098444;0.254697544
swash5;deep;0.07992476;0.249733452
swash50;deep;0.073672243;0.235443964
swash51;deep;0.083167629;0.272133867
swash52;deep;0.04805422;0.27286772
swash53;deep;0.060699848;0.262220461
swash54;deep;0.083534276;0.257853732
swash55;deep;0.067720808;0.246419476
swash56;deep;0.073284314;0.251885697
swash57;deep;0.05414524;0.264827816
swash58;deep;0.074403538;0.25193714
swash59;deep;0.062999203;0.252694476
swash6;deep;0.056943259;0.248928626
swash60;deep;0.087585359;0.249231024
swash61;deep;0.073382524;0.272373313
swash62;deep;0.065387237;0.24882092
swash63;deep;0.043870943;0.254049434
swash64;deep;0.075210074;0.251526334
swash65;deep;0.047796104;0.265325499
swash66;deep;0.062056477;0.248047003
swash67;deep;0.043376922;0.261075327
swash68;deep;0.063240466;0.231058516
swash69;deep;0.089071405;0.265341856
swash7;deep;0.061271241;0.234227009
swash70;deep;0.058775187;0.248643798
swash71;deep;0.07717094;0.25245567
swash72;deep;0.053344306;0.243786582
swash73;deep;0.053506667;0.217811568
swash74;deep;0.082908386;0.252352452
swash75;deep;0.060283434;0.264936473
swash76;deep;0.058423093;0.273887911
swash77;deep;0.057650006;0.243564391
swash78;deep;0.084194358;0.259532648
swash79;deep;0.069629702;0.282633111
swash8;deep;0.058455435;0.250189532
swash80;deep;0.068368527;0.263362019
swash81;deep;0.068947005;0.230302296
swash82;deep;0.069135435;0.252178208
swash83;deep;0.076309311;0.249545086
swash84;deep;0.060381197;0.245703294
swash85;deep;0.060680537;0.244090772
swash86;deep;0.046985698;0.225871655
swash87;deep;0.064392752;0.286006592
swash88;deep;0.07071786;0.253828046
swash89;deep;0.062877731;0.236310152
swash9;deep;0.079728777;0.246892426
swash90;deep;0.06014033;0.234850831
swash91;deep;0.05247156;0.26923359
swash92;deep;0.070846296;0.247525055
swash93;deep;0.054922433;0.236895247
swash94;deep;0.083739855;0.269458919
swash95;deep;0.062804112;0.242302886
swash96;deep;0.074953976;0.260745276
swash97;deep;0.060670896;0.242827106
swash98;deep;0.054733397;0.236490255
swash99;deep;0.058378323;0.234681566
deep1;swash;0.070643458;0.235027672
deep10;swash;0.055778638;0.232495403
deep100;swash;0.069904576;0.246298689
deep11;swash;0.047613016;0.244559188
deep12;swash;0.058249544;0.241458953
deep13;swash;0.053393923;0.23102575
deep14;swash;0.061755455;0.247950259
deep15;swash;0.072361162;0.244075881
deep16;swash;0.042716791;0.224030433
deep17;swash;0.055380874;0.234327797
deep18;swash;0.062868858;0.233586207
deep19;swash;0.054505759;0.225337319
deep2;swash;0.060637836;0.245217398
deep20;swash;0.061460509;0.221512605
deep21;swash;0.057974675;0.234090929
deep22;swash;0.055937071;0.251940082
deep23;swash;0.064990082;0.231467942
deep24;swash;0.064151238;0.228762283
deep25;swash;0.05936574;0.233308736
deep26;swash;0.060998088;0.240395699
deep27;swash;0.058835191;0.247043204
deep28;swash;0.049300404;0.235990754
deep29;swash;0.051820684;0.230706943
deep3;swash;0.055184567;0.22825915
deep30;swash;0.049064498;0.214545605
deep31;swash;0.063020899;0.231803443
deep32;swash;0.048300347;0.221641554
deep33;swash;0.047922263;0.223091666
